time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-06 16:35:18.346,18.033,20.164,17.936,20.164,0.097
2026-05-06 16:35:19.432,18.281,20.181,17.936,20.164,0.346
2026-05-06 16:35:20.531,18.504,20.205,17.936,20.164,0.57
2026-05-06 16:35:21.531,18.647,20.263,17.936,20.164,0.718
2026-05-06 16:35:22.631,18.94,20.613,17.888,20.401,1.073
2026-05-06 16:35:23.713,19.071,20.946,17.878,20.452,1.291
2026-05-06 16:35:24.815,19.174,21.636,19.128,20.452,1.185
2026-05-06 16:35:25.914,19.177,22.238,19.128,22.238,0.049
2026-05-06 16:35:26.998,19.148,22.765,19.128,22.765,0.02
2026-05-06 16:35:28.115,19.142,22.989,19.128,22.989,0.014
2026-05-06 16:35:29.197,19.129,23.483,19.128,23.483,0.001
2026-05-06 16:35:30.297,19.125,23.782,19.128,23.782,0.003
2026-05-06 16:35:31.393,19.138,24.615,19.128,24.452,0.163
2026-05-06 16:35:32.481,19.148,25.011,19.128,25.011,0.02

Avg error: 0.396m | Max error: 1.291m
