time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-05 19:03:49.320,18.036,20.493,18.036,20.493,0.0
2026-05-05 19:03:50.365,18.036,20.493,18.036,20.493,0.0
2026-05-05 19:03:51.450,18.036,20.493,18.036,20.452,0.041
2026-05-05 19:03:52.555,18.036,20.493,18.036,20.452,0.041
2026-05-05 19:03:53.641,18.036,20.493,18.036,20.452,0.041
2026-05-05 19:03:54.728,18.036,20.493,18.036,20.452,0.041
2026-05-05 19:03:55.828,18.036,20.493,18.036,20.452,0.041
2026-05-05 19:03:56.931,18.036,20.493,18.036,20.452,0.041
2026-05-05 19:03:58.018,18.036,20.493,18.036,20.452,0.041
2026-05-05 19:03:59.107,18.036,20.493,18.036,20.452,0.041
2026-05-05 19:04:00.205,18.036,20.493,18.036,20.452,0.041
2026-05-05 19:04:01.294,18.018,20.497,18.018,20.452,0.045
2026-05-05 19:04:02.395,18.018,20.497,18.018,20.452,0.045
2026-05-05 19:04:03.479,18.1,20.504,18.1,20.452,0.052
2026-05-05 19:04:04.585,18.785,20.438,18.785,20.452,0.014
2026-05-05 19:04:05.675,19.231,20.461,19.231,20.452,0.009
2026-05-05 19:04:06.764,19.508,20.593,19.508,20.452,0.141
2026-05-05 19:04:07.855,19.753,20.963,19.568,20.94,0.186
2026-05-05 19:04:08.951,19.752,21.26,19.532,21.232,0.222
2026-05-05 19:04:10.052,19.666,21.649,19.483,21.627,0.185
2026-05-05 19:04:11.141,19.475,22.251,19.407,22.242,0.069
2026-05-05 19:04:12.145,19.348,22.792,19.339,22.791,0.009
2026-05-05 19:04:13.233,19.293,23.201,19.289,23.201,0.005
2026-05-05 19:04:14.333,19.241,23.655,19.233,23.654,0.009
2026-05-05 19:04:15.422,19.198,23.947,19.197,23.947,0.001
2026-05-05 19:04:16.522,19.092,24.218,19.162,24.227,0.071
2026-05-05 19:04:17.611,18.868,24.414,18.872,24.511,0.098
2026-05-05 19:04:18.697,18.731,24.476,18.732,24.517,0.041
2026-05-05 19:04:19.792,18.15,24.596,18.148,24.538,0.058
2026-05-05 19:04:20.886,17.205,24.587,17.205,24.573,0.014
2026-05-05 19:04:21.985,16.6,24.565,16.601,24.596,0.031
2026-05-05 19:04:23.103,16.034,24.561,16.036,24.617,0.055
2026-05-05 19:04:24.191,15.604,24.597,15.605,24.632,0.035
2026-05-05 19:04:25.276,15.262,24.623,15.263,24.645,0.023
2026-05-05 19:04:26.377,14.81,24.651,14.81,24.662,0.011
2026-05-05 19:04:27.479,14.511,24.666,14.511,24.673,0.007
2026-05-05 19:04:28.580,14.208,24.688,14.208,24.684,0.004
2026-05-05 19:04:29.676,13.935,24.8,13.931,24.694,0.106
2026-05-05 19:04:30.774,13.743,25.021,13.759,25.019,0.016
2026-05-05 19:04:31.861,13.667,25.471,13.801,25.458,0.134

Avg error: 0.052m | Max error: 0.222m
