time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-07 16:01:09.388,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.411,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.448,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.488,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.508,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.528,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.568,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.607,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.628,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.648,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.688,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.727,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.747,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.767,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.808,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.848,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.887,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.907,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.927,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.948,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:09.968,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.008,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.028,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.068,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.088,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.127,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.147,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.175,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.208,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.228,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.268,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.288,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.309,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.347,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.388,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.428,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.458,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.488,22.774,24.453,22.774,24.453,0.0
2026-05-07 16:01:10.528,22.774,24.453,22.774,24.453,0.0
