time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-05 19:01:47.181,13.852,26.233,13.999,26.244,0.148
2026-05-05 19:01:48.214,13.635,26.198,13.878,26.252,0.249
2026-05-05 19:01:49.308,13.56,26.165,13.867,26.136,0.309
2026-05-05 19:01:50.401,13.208,25.921,13.84,25.86,0.635
2026-05-05 19:01:51.506,13.131,25.628,13.811,25.562,0.684
2026-05-05 19:01:52.589,13.206,25.303,13.781,25.248,0.577
2026-05-05 19:01:53.691,13.361,25.079,13.761,25.04,0.402
2026-05-05 19:01:54.777,13.608,24.887,13.745,24.873,0.137
2026-05-05 19:01:55.874,14.152,24.682,14.152,24.686,0.004
2026-05-05 19:01:56.964,14.645,24.616,14.647,24.668,0.052
2026-05-05 19:01:58.062,15.401,24.585,15.403,24.64,0.055
2026-05-05 19:01:59.152,16.067,24.603,16.067,24.615,0.013
2026-05-05 19:02:00.247,16.564,24.593,16.564,24.597,0.004
2026-05-05 19:02:01.343,17.224,24.575,17.224,24.573,0.003
2026-05-05 19:02:02.436,17.565,24.563,17.565,24.56,0.003
2026-05-05 19:02:03.527,17.87,24.551,17.87,24.549,0.003
2026-05-05 19:02:04.630,18.2,24.54,18.2,24.536,0.004
2026-05-05 19:02:05.715,18.5,24.527,18.5,24.525,0.002
2026-05-05 19:02:06.725,18.795,24.474,18.797,24.514,0.041
2026-05-05 19:02:07.812,19.132,24.198,19.128,24.502,0.304
2026-05-05 19:02:08.901,19.266,23.904,19.203,23.897,0.064
2026-05-05 19:02:10.004,19.364,23.453,19.259,23.44,0.106
2026-05-05 19:02:11.101,19.408,22.843,19.334,22.834,0.075
2026-05-05 19:02:12.195,19.439,22.284,19.402,22.28,0.037
2026-05-05 19:02:13.280,19.471,21.856,19.455,21.854,0.016
2026-05-05 19:02:14.289,19.505,21.526,19.496,21.525,0.01
2026-05-05 19:02:15.372,19.559,21.079,19.551,21.078,0.008
2026-05-05 19:02:16.470,19.556,20.782,19.587,20.785,0.031
2026-05-05 19:02:17.570,19.445,20.51,19.618,20.531,0.175
2026-05-05 19:02:18.661,19.237,20.316,19.237,20.452,0.136
2026-05-05 19:02:19.749,18.959,20.207,18.959,20.452,0.245
2026-05-05 19:02:20.851,18.634,20.203,18.634,20.452,0.249

Avg error: 0.149m | Max error: 0.684m
