time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-05 19:01:23.862,19.098,26.315,19.099,26.103,0.212
2026-05-05 19:01:24.963,19.053,26.415,19.128,26.252,0.179
2026-05-05 19:01:26.066,18.999,26.618,18.999,26.252,0.366
2026-05-05 19:01:27.150,18.824,26.854,18.824,26.252,0.602
2026-05-05 19:01:28.251,18.543,26.962,18.543,26.252,0.71
2026-05-05 19:01:29.352,18.103,26.858,18.103,26.252,0.606
2026-05-05 19:01:30.442,17.751,26.656,17.751,26.252,0.404
2026-05-05 19:01:31.526,17.329,26.323,17.329,26.252,0.071
2026-05-05 19:01:32.634,17.071,26.19,17.071,26.252,0.062
2026-05-05 19:01:33.719,16.759,26.134,16.759,26.252,0.118
2026-05-05 19:01:34.817,16.169,26.158,16.169,26.252,0.094
2026-05-05 19:01:35.907,15.744,26.197,15.744,26.252,0.055
2026-05-05 19:01:37.007,15.398,26.223,15.398,26.252,0.029
2026-05-05 19:01:38.093,15.095,26.231,15.095,26.252,0.021
2026-05-05 19:01:39.210,14.795,26.24,14.795,26.252,0.012
2026-05-05 19:01:40.299,14.464,26.243,14.464,26.252,0.009

Avg error: 0.222m | Max error: 0.710m
