time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-06 17:50:15.447,18.154,20.32,18.037,20.324,0.117
2026-05-06 17:50:16.465,18.525,20.32,18.037,20.324,0.488
2026-05-06 17:50:17.465,18.53,20.315,18.037,20.324,0.493
2026-05-06 17:50:18.557,18.938,20.457,18.037,20.324,0.91
2026-05-06 17:50:19.665,19.102,20.706,18.037,20.324,1.131
2026-05-06 17:50:20.763,19.18,21.027,18.037,20.324,1.342
2026-05-06 17:50:21.864,19.213,21.485,18.037,20.324,1.653
2026-05-06 17:50:22.948,19.18,22.111,17.878,20.452,2.109
2026-05-06 17:50:24.048,19.136,22.91,19.128,20.452,2.458
2026-05-06 17:50:25.147,19.129,23.275,19.128,23.275,0.001
2026-05-06 17:50:26.248,19.125,23.575,19.128,23.575,0.003
2026-05-06 17:50:27.347,19.128,23.89,19.128,23.89,0.0
2026-05-06 17:50:28.432,19.132,24.455,19.128,24.452,0.005
2026-05-06 17:50:29.527,19.123,25.546,19.128,25.546,0.005

Avg error: 0.765m | Max error: 2.458m
