time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-07 15:36:17.752,22.985,24.417,22.985,24.417,0.0
2026-05-07 15:36:17.775,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:17.815,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:17.836,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:17.874,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:17.895,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:17.935,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:17.975,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:17.995,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:18.015,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:18.059,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:18.094,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:18.115,22.684,24.515,22.985,24.417,0.316
2026-05-07 15:36:18.156,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.194,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.234,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.276,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.315,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.354,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.380,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.414,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.434,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.456,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.495,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.534,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.554,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.575,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.597,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.634,22.489,24.552,22.985,24.417,0.514
2026-05-07 15:36:18.658,22.393,24.552,22.985,24.417,0.607
2026-05-07 15:36:18.695,22.393,24.552,22.985,24.417,0.607
2026-05-07 15:36:18.734,22.393,24.552,22.985,24.417,0.607
2026-05-07 15:36:18.755,22.393,24.552,22.985,24.417,0.607
2026-05-07 15:36:18.795,22.393,24.552,22.985,24.417,0.607
2026-05-07 15:36:18.834,22.393,24.552,22.985,24.417,0.607
