time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-07 15:42:59.672,22.871,24.161,22.871,24.161,0.0
2026-05-07 15:42:59.694,22.674,24.2,22.871,24.161,0.201
2026-05-07 15:42:59.725,22.674,24.2,22.871,24.161,0.201
2026-05-07 15:42:59.765,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:42:59.785,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:42:59.825,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:42:59.851,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:42:59.885,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:42:59.925,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:42:59.965,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:42:59.985,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:43:00.016,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:43:00.057,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:43:00.083,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:43:00.110,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:43:00.145,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:43:00.165,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:43:00.186,22.525,24.211,22.871,24.161,0.35
2026-05-07 15:43:00.225,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.265,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.305,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.345,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.365,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.405,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.432,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.465,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.503,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.525,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.549,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.585,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.609,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.645,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.665,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.698,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.726,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.765,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.805,22.357,24.228,22.871,24.161,0.518
2026-05-07 15:43:00.827,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:00.865,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:00.885,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:00.925,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:00.965,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:00.985,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.005,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.045,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.065,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.105,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.125,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.145,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.166,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.205,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.225,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.245,22.42,24.236,22.871,24.161,0.457
2026-05-07 15:43:01.285,22.312,24.247,22.871,24.161,0.565
2026-05-07 15:43:01.325,22.312,24.247,22.871,24.161,0.565
2026-05-07 15:43:01.365,22.312,24.247,22.871,24.161,0.565
2026-05-07 15:43:01.385,22.312,24.247,22.871,24.161,0.565
2026-05-07 15:43:01.425,22.312,24.247,22.871,24.161,0.565
2026-05-07 15:43:01.445,22.312,24.247,22.871,24.161,0.565
2026-05-07 15:43:01.485,22.312,24.247,22.871,24.161,0.565
2026-05-07 15:43:01.525,22.312,24.247,22.871,24.161,0.565
2026-05-07 15:43:01.545,22.312,24.247,22.871,24.161,0.565
2026-05-07 15:43:01.565,22.312,24.247,22.871,24.161,0.565
