time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-05 10:29:44.396,13.798,26.227,13.798,26.227,0.0
2026-05-05 10:29:45.435,13.798,26.227,13.798,26.227,0.0
2026-05-05 10:29:46.443,13.802,26.27,13.878,26.252,0.078
2026-05-05 10:29:47.545,13.802,26.27,13.878,26.252,0.078
2026-05-05 10:29:48.641,14.029,26.735,14.029,26.252,0.483
2026-05-05 10:29:49.752,14.303,26.857,14.303,26.252,0.605
2026-05-05 10:29:50.862,14.598,26.831,14.598,26.252,0.579
2026-05-05 10:29:51.959,15.133,26.525,15.133,26.252,0.273
2026-05-05 10:29:53.053,15.506,26.272,15.506,26.252,0.02
2026-05-05 10:29:54.165,15.798,26.199,15.798,26.252,0.053
2026-05-05 10:29:55.259,16.276,26.176,16.276,26.252,0.076
2026-05-05 10:29:56.354,16.803,26.197,16.803,26.252,0.055
2026-05-05 10:29:57.462,17.231,26.221,17.231,26.252,0.031
2026-05-05 10:29:58.557,17.735,26.239,17.735,26.252,0.013
2026-05-05 10:29:59.658,18.034,26.243,18.034,26.252,0.009
2026-05-05 10:30:00.660,18.334,26.248,18.334,26.252,0.004
2026-05-05 10:30:01.761,18.634,26.248,18.634,26.252,0.004

Avg error: 0.139m | Max error: 0.605m
