time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-05 10:30:13.812,19.114,26.247,19.114,26.247,0.0
2026-05-05 10:30:14.905,19.141,26.25,19.128,26.252,0.014
2026-05-05 10:30:15.908,19.403,26.238,19.131,26.214,0.273
2026-05-05 10:30:16.910,19.545,26.195,19.136,26.159,0.41
2026-05-05 10:30:17.911,19.77,26.002,19.154,25.948,0.618
2026-05-05 10:30:19.023,19.868,25.576,19.191,25.517,0.68
2026-05-05 10:30:20.133,19.77,25.288,19.215,25.24,0.557
2026-05-05 10:30:21.216,19.518,24.843,19.251,24.82,0.267
2026-05-05 10:30:22.222,19.325,24.483,19.281,24.479,0.045
2026-05-05 10:30:23.227,19.275,24.166,19.308,24.169,0.033
2026-05-05 10:30:24.229,19.295,23.644,19.352,23.649,0.058
2026-05-05 10:30:25.340,19.357,23.112,19.398,23.115,0.042
2026-05-05 10:30:26.434,19.436,22.474,19.454,22.476,0.018
2026-05-05 10:30:27.515,19.474,22.137,19.483,22.138,0.008
2026-05-05 10:30:28.626,19.504,21.838,19.509,21.838,0.004
2026-05-05 10:30:29.725,19.533,21.539,19.534,21.54,0.002
2026-05-05 10:30:30.726,19.559,21.241,19.56,21.241,0.001
2026-05-05 10:30:31.811,19.58,20.94,19.586,20.941,0.006
2026-05-05 10:30:32.822,19.507,20.655,19.61,20.663,0.103
2026-05-05 10:30:33.822,19.3,20.442,19.3,20.452,0.01
2026-05-05 10:30:34.932,18.873,20.316,18.873,20.452,0.136
2026-05-05 10:30:35.933,18.519,20.326,18.519,20.452,0.126

Avg error: 0.155m | Max error: 0.680m
