time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-07 19:49:24.178,0.014,0.016,0.014,0.016,0.0
2026-05-07 19:49:24.252,0.014,0.016,0.014,0.016,0.0
2026-05-07 19:49:24.331,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.361,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.392,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.423,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.457,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.485,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.517,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.560,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.592,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.627,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.651,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.684,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.732,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.761,0.014,0.016,0.014,-0.054,0.07
2026-05-07 19:49:24.783,0.067,0.022,0.067,-0.054,0.076
2026-05-07 19:49:24.834,0.067,0.022,0.067,-0.054,0.076
2026-05-07 19:49:24.883,0.067,0.022,0.067,-0.054,0.076
2026-05-07 19:49:24.919,0.067,0.022,0.067,-0.054,0.076
2026-05-07 19:49:24.950,0.067,0.022,0.067,-0.054,0.076
2026-05-07 19:49:24.976,0.067,0.022,0.067,-0.054,0.076
2026-05-07 19:49:25.025,0.067,0.022,0.067,-0.054,0.076
2026-05-07 19:49:25.050,0.196,0.024,0.196,-0.054,0.078
2026-05-07 19:49:25.101,0.196,0.024,0.196,-0.054,0.078
2026-05-07 19:49:25.128,0.196,0.024,0.196,-0.054,0.078
2026-05-07 19:49:25.163,0.196,0.024,0.196,-0.054,0.078
2026-05-07 19:49:25.194,0.196,0.024,0.196,-0.054,0.078
2026-05-07 19:49:25.217,0.196,0.024,0.196,-0.054,0.078
