time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-07 19:44:29.146,1.248,-7.593,1.248,-7.593,0.0
2026-05-07 19:44:29.267,1.248,-7.593,1.248,-7.593,0.0
2026-05-07 19:44:29.417,1.248,-7.593,1.291,-7.594,0.043
2026-05-07 19:44:29.442,1.248,-7.593,1.291,-7.594,0.043
2026-05-07 19:44:29.617,1.248,-7.593,1.291,-7.594,0.043
2026-05-07 19:44:29.678,1.248,-7.593,1.291,-7.594,0.043
2026-05-07 19:44:29.709,1.248,-7.593,1.291,-7.594,0.043
2026-05-07 19:44:29.739,1.248,-7.593,1.291,-7.594,0.043
2026-05-07 19:44:29.763,1.248,-7.593,1.291,-7.594,0.043
2026-05-07 19:44:29.785,1.248,-7.593,1.291,-7.594,0.043
2026-05-07 19:44:29.849,1.256,-7.508,1.292,-7.509,0.035
2026-05-07 19:44:29.891,1.256,-7.508,1.292,-7.509,0.035
2026-05-07 19:44:30.009,1.256,-7.508,1.292,-7.509,0.035
2026-05-07 19:44:30.044,1.256,-7.508,1.292,-7.509,0.035
2026-05-07 19:44:30.081,1.256,-7.508,1.292,-7.509,0.035
2026-05-07 19:44:30.114,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.140,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.162,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.199,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.230,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.277,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.312,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.341,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.372,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.417,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.479,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.509,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.542,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.615,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.678,1.266,-7.314,1.294,-7.315,0.029
2026-05-07 19:44:30.764,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:30.827,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:30.861,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:30.893,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:30.941,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:30.972,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:31.016,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:31.047,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:31.079,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:31.110,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:31.180,1.25,-7.019,1.298,-7.019,0.048
2026-05-07 19:44:31.332,1.239,-6.707,1.302,-6.707,0.064
2026-05-07 19:44:31.365,1.239,-6.707,1.302,-6.707,0.064
2026-05-07 19:44:31.398,1.239,-6.707,1.302,-6.707,0.064
2026-05-07 19:44:31.438,1.239,-6.707,1.302,-6.707,0.064
2026-05-07 19:44:31.468,1.239,-6.707,1.302,-6.707,0.064
2026-05-07 19:44:31.501,1.239,-6.707,1.302,-6.707,0.064
2026-05-07 19:44:31.568,1.239,-6.707,1.302,-6.707,0.064
2026-05-07 19:44:31.645,1.248,-7.593,1.291,-7.594,0.043
2026-05-07 19:44:31.672,1.245,-6.408,1.306,-6.409,0.061
2026-05-07 19:44:31.698,1.245,-6.408,1.306,-6.409,0.061
2026-05-07 19:44:31.742,1.245,-6.408,1.306,-6.409,0.061
2026-05-07 19:44:31.772,1.245,-6.408,1.306,-6.409,0.061
2026-05-07 19:44:31.793,1.245,-6.408,1.306,-6.409,0.061
2026-05-07 19:44:31.877,1.245,-6.408,1.306,-6.409,0.061
2026-05-07 19:44:31.966,1.245,-6.408,1.306,-6.409,0.061
2026-05-07 19:44:32.013,1.245,-6.408,1.306,-6.409,0.061
2026-05-07 19:44:32.216,1.245,-6.408,1.306,-6.409,0.061
2026-05-07 19:44:32.378,1.27,-6.071,1.311,-6.071,0.041
2026-05-07 19:44:32.496,1.27,-6.071,1.311,-6.071,0.041
2026-05-07 19:44:32.584,1.27,-6.071,1.311,-6.071,0.041
2026-05-07 19:44:32.649,1.27,-6.071,1.311,-6.071,0.041
2026-05-07 19:44:32.697,1.303,-5.703,1.316,-5.703,0.013
2026-05-07 19:44:32.732,1.303,-5.703,1.316,-5.703,0.013
2026-05-07 19:44:32.767,1.303,-5.703,1.316,-5.703,0.013
2026-05-07 19:44:32.798,1.303,-5.703,1.316,-5.703,0.013
2026-05-07 19:44:32.849,1.303,-5.703,1.316,-5.703,0.013
2026-05-07 19:44:32.980,1.303,-5.703,1.316,-5.703,0.013
2026-05-07 19:44:33.198,1.303,-5.703,1.316,-5.703,0.013
2026-05-07 19:44:33.230,1.316,-5.328,1.321,-5.328,0.005
2026-05-07 19:44:33.266,1.316,-5.328,1.321,-5.328,0.005
2026-05-07 19:44:33.290,1.316,-5.328,1.321,-5.328,0.005
2026-05-07 19:44:33.364,1.316,-5.328,1.321,-5.328,0.005
2026-05-07 19:44:33.416,1.316,-5.328,1.321,-5.328,0.005
2026-05-07 19:44:33.481,1.316,-5.328,1.321,-5.328,0.005
2026-05-07 19:44:33.579,1.316,-5.328,1.321,-5.328,0.005
2026-05-07 19:44:33.601,1.316,-5.328,1.321,-5.328,0.005
2026-05-07 19:44:33.630,1.316,-5.328,1.321,-5.328,0.005
2026-05-07 19:44:33.676,1.316,-5.328,1.321,-5.328,0.005
2026-05-07 19:44:33.744,1.316,-5.328,1.321,-5.328,0.005
