time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-09 20:05:15.957,0.019,-0.02,0.019,-0.02,0.001
2026-05-09 20:05:15.992,0.019,-0.02,0.019,-0.02,0.001
2026-05-09 20:05:16.013,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.033,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.072,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.092,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.112,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.152,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.172,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.193,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.213,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.253,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.292,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.312,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.333,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.372,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.392,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.413,0.019,-0.02,-0.03,-0.079,0.077
2026-05-09 20:05:16.457,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.492,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.533,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.573,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.612,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.632,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.653,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.693,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.733,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.772,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.815,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.853,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.892,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.913,0.063,-0.012,-0.008,-0.097,0.11
2026-05-09 20:05:16.937,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:16.972,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:16.993,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.033,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.053,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.093,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.133,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.172,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.192,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.213,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.233,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.273,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.312,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.332,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.373,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.412,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.454,0.212,-0.011,0.08,-0.17,0.207
2026-05-09 20:05:17.493,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.532,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.553,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.573,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.612,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.653,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.693,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.733,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.772,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.793,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.832,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.853,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.893,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.932,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.952,0.366,-0.021,0.177,-0.25,0.297
2026-05-09 20:05:17.977,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.014,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.053,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.092,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.113,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.153,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.193,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.233,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.272,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.312,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.333,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.356,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.392,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.413,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.452,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.472,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.493,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.513,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.553,0.506,-0.078,0.288,-0.342,0.342
2026-05-09 20:05:18.593,0.62,-0.175,0.403,-0.437,0.341
2026-05-09 20:05:18.633,0.62,-0.175,0.403,-0.437,0.341
2026-05-09 20:05:18.653,0.62,-0.175,0.403,-0.437,0.341
2026-05-09 20:05:18.692,0.62,-0.175,0.403,-0.437,0.341
2026-05-09 20:05:18.733,0.62,-0.175,0.403,-0.437,0.341
