time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-12 20:09:34.646,1.332,-7.442,1.34,-7.454,0.014
2026-05-12 20:09:34.679,1.332,-7.442,1.34,-7.454,0.014
2026-05-12 20:09:34.700,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:34.740,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:34.760,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:34.780,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:34.819,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:34.839,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:34.861,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:34.900,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:34.940,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:34.964,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.000,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.020,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.060,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.080,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.120,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.140,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.179,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.219,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.240,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.260,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.280,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.320,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.380,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.431,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.489,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.533,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.555,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.579,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.599,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.639,1.332,-7.442,1.39,-7.442,0.058
2026-05-12 20:09:35.680,1.332,-7.442,1.39,-7.442,0.058
