time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-12 19:57:36.393,-0.027,-0.081,-0.027,-0.081,0.0
2026-05-12 19:57:36.414,-0.027,-0.081,-0.027,-0.081,0.0
2026-05-12 19:57:36.434,-0.027,-0.081,-0.027,-0.081,0.001
2026-05-12 19:57:36.474,-0.027,-0.081,-0.027,-0.081,0.001
2026-05-12 19:57:36.494,-0.027,-0.081,-0.027,-0.081,0.001
2026-05-12 19:57:36.534,-0.027,-0.081,-0.027,-0.081,0.001
2026-05-12 19:57:36.557,-0.027,-0.081,-0.027,-0.081,0.001
2026-05-12 19:57:36.594,-0.027,-0.081,-0.027,-0.081,0.001
2026-05-12 19:57:36.615,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.654,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.694,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.734,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.773,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.794,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.814,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.834,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.874,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.894,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.915,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.954,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:36.974,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:37.014,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:37.054,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:37.094,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:37.114,-0.005,-0.074,-0.017,-0.089,0.02
2026-05-12 19:57:37.135,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.178,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.214,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.234,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.274,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.294,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.315,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.353,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.375,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.414,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.454,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.494,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.534,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.575,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.614,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.654,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.674,0.088,-0.068,0.035,-0.132,0.084
2026-05-12 19:57:37.713,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:37.734,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:37.754,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:37.794,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:37.814,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:37.853,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:37.874,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:37.914,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:37.934,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:37.954,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:37.974,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:38.014,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:38.034,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:38.074,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:38.094,0.228,-0.086,0.127,-0.209,0.159
2026-05-12 19:57:38.134,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.154,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.194,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.234,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.254,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.280,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.322,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.373,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.394,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.414,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.434,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.474,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.514,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.553,0.355,-0.135,0.226,-0.291,0.202
2026-05-12 19:57:38.574,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.594,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.614,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.654,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.674,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.695,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.734,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.754,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.775,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.814,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.834,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.875,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.914,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.953,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.974,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:38.994,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:39.014,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:39.054,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:39.094,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:39.114,0.464,-0.212,0.329,-0.376,0.212
2026-05-12 19:57:39.138,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.175,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.214,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.234,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.274,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.314,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.354,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.395,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.434,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.478,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.514,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.534,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.574,0.592,-0.328,0.461,-0.485,0.205
2026-05-12 19:57:39.598,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.634,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.661,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.698,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.734,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.755,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.794,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.834,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.854,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.893,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.916,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.954,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:39.986,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:40.015,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:40.043,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:40.095,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:40.134,0.759,-0.505,0.647,-0.639,0.174
2026-05-12 19:57:40.157,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.193,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.214,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.234,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.255,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.293,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.314,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.358,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.394,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.415,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.454,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.494,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.517,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.554,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.574,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.614,0.917,-0.72,0.847,-0.805,0.11
2026-05-12 19:57:40.654,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.678,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.714,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.757,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.794,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.814,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.854,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.875,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.913,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.934,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.954,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:40.994,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:41.014,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:41.034,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:41.074,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:41.113,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:41.134,1.06,-0.883,1.012,-0.941,0.076
2026-05-12 19:57:41.157,1.213,-1.033,1.176,-1.077,0.057
2026-05-12 19:57:41.194,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.214,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.255,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.294,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.318,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.354,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.393,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.414,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.434,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.475,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.514,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.563,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.595,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.634,1.213,-1.033,1.39,-1.254,0.284
2026-05-12 19:57:41.654,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.694,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.714,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.734,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.754,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.776,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.814,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.835,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.875,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.914,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.934,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.954,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:41.999,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:42.034,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:42.074,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:42.121,1.315,-1.145,1.39,-1.254,0.133
2026-05-12 19:57:42.154,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.194,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.218,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.254,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.274,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.294,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.333,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.354,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.374,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.394,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.433,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.454,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.474,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.494,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.534,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.554,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.600,1.375,-1.271,1.39,-1.271,0.015
2026-05-12 19:57:42.634,1.422,-1.412,1.39,-1.412,0.032
2026-05-12 19:57:42.674,1.422,-1.412,1.39,-1.412,0.032
2026-05-12 19:57:42.714,1.422,-1.412,1.39,-1.412,0.032
2026-05-12 19:57:42.734,1.422,-1.412,1.39,-1.412,0.032
2026-05-12 19:57:42.758,1.422,-1.412,1.39,-1.412,0.032
2026-05-12 19:57:42.793,1.422,-1.412,1.39,-1.412,0.032
2026-05-12 19:57:42.817,1.422,-1.412,1.39,-1.412,0.032
2026-05-12 19:57:42.877,1.422,-1.412,1.39,-1.412,0.032
