time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-07 19:54:10.167,0.137,0.14,0.137,0.14,0.0
2026-05-07 19:54:10.225,0.137,0.14,0.137,0.14,0.0
2026-05-07 19:54:10.271,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.298,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.329,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.351,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.383,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.414,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.461,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.492,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.523,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.685,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.763,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:10.917,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.048,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.118,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.180,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.213,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.243,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.276,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.311,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.334,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.383,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.403,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.445,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.475,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.498,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.521,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.551,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.582,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.613,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.659,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.691,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.725,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.756,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.801,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.832,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.862,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.884,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.924,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:11.952,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.000,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.031,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.061,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.084,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.124,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.164,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.201,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.231,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.265,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.293,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.324,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.348,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.382,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.416,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.462,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.485,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.514,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.540,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.569,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.601,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.633,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.663,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.684,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.710,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.743,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.773,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.807,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.828,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.850,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.880,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.911,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.946,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.970,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:12.991,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.029,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.050,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.080,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.111,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.144,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.168,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.193,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.225,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.252,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.299,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.329,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.363,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.391,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.425,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.453,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.550,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:13.796,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.064,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.282,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.416,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.451,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.485,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.513,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.566,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.594,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.645,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.666,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.703,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.750,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.784,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.812,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.844,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.875,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.899,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.920,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.950,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:14.992,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.017,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.045,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.069,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.097,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.120,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.151,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.182,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.213,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.246,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.277,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.325,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.357,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.378,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.400,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.434,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.460,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.482,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.523,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.554,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.584,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.630,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.663,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.694,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.743,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.775,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.803,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.834,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.882,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.912,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.946,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:15.976,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.013,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.050,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.084,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.110,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.160,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.181,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.213,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.252,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.283,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.315,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.363,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.395,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.451,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.498,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.529,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.549,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.580,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.611,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.644,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.675,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.719,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.749,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.780,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.811,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.851,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.884,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.918,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.949,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:16.980,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:17.003,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:17.044,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:17.077,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:17.098,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:17.123,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:17.152,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:17.196,0.137,0.14,0.137,-0.054,0.194
2026-05-07 19:54:17.230,0.137,0.14,0.137,-0.054,0.194
