time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-12 19:48:46.816,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:46.839,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:46.859,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:46.899,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:46.921,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:46.959,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:46.979,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.019,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.059,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.099,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.139,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.178,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.199,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.219,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.262,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.299,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.319,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.359,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.379,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.400,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.439,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.459,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.499,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.539,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.559,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.599,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.619,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.639,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.659,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.679,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.700,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.739,43.514,1.82,43.514,1.82,0.0
2026-05-12 19:48:47.779,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:47.804,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:47.839,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:47.859,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:47.879,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:47.919,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:47.940,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:47.979,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:47.999,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:48.020,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:48.059,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:48.079,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:48.119,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:48.139,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:48.179,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:48.219,43.5,1.82,43.504,1.814,0.007
2026-05-12 19:48:48.239,43.474,1.818,43.484,1.802,0.019
2026-05-12 19:48:48.259,43.474,1.818,43.484,1.802,0.019
2026-05-12 19:48:48.299,43.474,1.818,43.484,1.802,0.019
2026-05-12 19:48:48.339,43.474,1.818,43.484,1.802,0.019
2026-05-12 19:48:48.378,43.474,1.818,43.484,1.802,0.019
2026-05-12 19:48:48.399,43.474,1.818,43.484,1.802,0.019
2026-05-12 19:48:48.419,43.474,1.818,43.484,1.802,0.019
2026-05-12 19:48:48.459,43.474,1.818,43.484,1.802,0.019
2026-05-12 19:48:48.499,43.474,1.818,43.484,1.802,0.019
2026-05-12 19:48:48.519,43.474,1.818,43.484,1.802,0.019
2026-05-12 19:48:48.559,43.474,1.818,43.484,1.802,0.019
