time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-07 19:54:52.421,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:52.546,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:52.593,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:52.784,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:52.848,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:52.876,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:52.905,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:52.944,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:52.965,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:53.006,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:53.045,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:53.065,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:53.085,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:53.106,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:53.129,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:53.165,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:53.206,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:53.245,0.106,3.335,0.106,3.335,0.0
2026-05-07 19:54:53.275,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.297,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.325,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.366,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.393,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.425,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.450,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.489,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.525,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.565,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.605,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.645,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.665,0.146,3.191,0.106,3.335,0.149
2026-05-07 19:54:53.689,0.146,3.191,0.106,3.335,0.149
