time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-07 19:47:09.257,1.21,-7.507,1.21,-7.507,0.0
2026-05-07 19:47:09.341,1.21,-7.507,1.21,-7.507,0.0
2026-05-07 19:47:09.441,1.21,-7.507,1.292,-7.508,0.082
2026-05-07 19:47:09.491,1.21,-7.507,1.292,-7.508,0.082
2026-05-07 19:47:09.525,1.21,-7.507,1.292,-7.508,0.082
2026-05-07 19:47:09.555,1.21,-7.507,1.292,-7.508,0.082
2026-05-07 19:47:09.580,1.21,-7.507,1.292,-7.508,0.082
2026-05-07 19:47:09.622,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.642,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.673,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.719,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.740,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.782,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.814,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.859,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.890,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.921,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.954,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:09.999,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:10.036,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:10.061,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:10.084,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:10.122,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:10.154,1.207,-7.477,1.292,-7.479,0.085
2026-05-07 19:47:10.207,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.233,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.264,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.289,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.321,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.342,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.384,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.415,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.462,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.491,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.536,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.569,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.601,1.258,-7.307,1.295,-7.307,0.036
2026-05-07 19:47:10.632,1.258,-7.307,1.295,-7.307,0.036
